library,folder,tracks,artist_count,albumartist_count,album_count,date_count,formats
CLASSICAL,"/data/Music/CLASSICAL/Mendelssohn/Mendelssohn - Symphony No. 3, Scottish_ & Symphony No. 4,Italian",8,1,1,1,1,mp3
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/'Haffner' Serenade - K250,8,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Adagios - Notturni - Horn Duos - Divertimento K188,26,4,4,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Canons,41,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Cassationen K63 & K99 - Divertimento K251,20,2,2,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Church Sonatas,17,1,1,1,0,flac
CLASSICAL,"/data/Music/CLASSICAL/Mozart - Complete/Clarinet Concerto, Concerto for Flute & Harp",6,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Concert Arias,50,9,1,1,3,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Concertos - Oboe Basson Winds - Sinfonia Concertante K297B,9,4,1,1,1,flac
CLASSICAL,"/data/Music/CLASSICAL/Mozart - Complete/Concertos for 2 & 3 Pianos, Concert Rondos",8,1,1,1,0,flac
CLASSICAL,"/data/Music/CLASSICAL/Mozart - Complete/Dances K300, 587, 600, 601, 602, 604, 605, 610",28,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Dances KV 101 - 164 - 267 - 363 - 461 - 462 - 463 - 509,31,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Dances KV 534-535-536-567-568-571,32,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Dances KV 585-586-603-606-609,37,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Dances KV 61h-104-105-176,34,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Dances KV 65A - 103 - 122 - 123,29,1,1,1,1,flac
CLASSICAL,"/data/Music/CLASSICAL/Mozart - Complete/Die Schuldigkeit des ersten Gebots, KV 35",19,1,1,1,1,flac
CLASSICAL,"/data/Music/CLASSICAL/Mozart - Complete/Divertimenti K213, 240, 252, 255, 270 - 2 Oboes, 2 Horns & 2 Bassons",19,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Divertimenti K247 & 248 - Lodronische Nachtmusiken,12,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Divertimenti KV 113-131-205,16,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Divertimenti KV 136-137-138-334,15,1,1,1,1,flac
CLASSICAL,"/data/Music/CLASSICAL/Mozart - Complete/Divertimenti KV 166, 186, 226 & 227",20,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Divertimenti KV 439b nos.1-6,30,1,1,2,1,flac
CLASSICAL,"/data/Music/CLASSICAL/Mozart - Complete/Duos KV 423-424, Trio KV 266",7,2,2,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Flute Concertos,8,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Flute Quartets - Adagio & Rondo C major KV 617 for Glass Harmonica,12,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Flute Sonatas KV 10-15,15,1,1,1,1,flac
CLASSICAL,"/data/Music/CLASSICAL/Mozart - Complete/Grabmusic K42, Davidde Penitente K469",15,2,2,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Great Mass K427,14,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Horn Concertos,15,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Keyboard Works Four Hands & Two Pianos,8,2,2,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Klavierstücke,43,6,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/La Betula Liberata I & II,32,2,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Litaniae K109 & K243,14,2,2,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Litaniae K125 & K195,14,2,2,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Marches,16,1,1,1,1,flac
CLASSICAL,"/data/Music/CLASSICAL/Mozart - Complete/Missa Brevis KV 220, 194, 192",18,2,1,1,1,flac
CLASSICAL,"/data/Music/CLASSICAL/Mozart - Complete/Missa Brevis KV 259, Missa KV 258, 257",19,2,1,1,1,flac
CLASSICAL,"/data/Music/CLASSICAL/Mozart - Complete/Missa Brevis KV 275, Missa Longa KV 262",12,2,1,1,1,flac
CLASSICAL,"/data/Music/CLASSICAL/Mozart - Complete/Missa KV 66, Missa Brevis KV 49, Kyrie KV 33",25,3,3,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Missa Solemnis KV 139 - Missa Brevis KV 65,27,2,2,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Missa Solemnis KV 337 - Coronation Mass KV 317 - Kyrie KV 341,13,3,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Mozart - Freemason Music,14,3,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Offertoria,22,6,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Opera - Apollo et Hyacinthus K38,19,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Opera - Ascanio in Alba - K.111,62,1,1,1,1,flac
CLASSICAL,"/data/Music/CLASSICAL/Mozart - Complete/Opera - Bastien und Bastienne, KV 50",29,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Opera - Così fan tutti K588,41,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Opera - Der Schauspieldirektor K486,17,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Opera - Die Zauberflöte K620,54,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Opera - Don Giovanni K527,58,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Opera - Idomeneo K366,51,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Opera - Il Ré Pastore K208,28,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Opera - Il Sogno di Scipione - K 126,25,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Opera - La Clemenza di Tito K621,48,1,1,1,1,flac
CLASSICAL,"/data/Music/CLASSICAL/Mozart - Complete/Opera - La Finta Giardiniera, Kv.196 - Cambreling et al",54,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Opera - La Finta Semplice KV 51,53,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Opera - Le Nozze Di Figaro K492,36,1,1,1,1,flac
CLASSICAL,"/data/Music/CLASSICAL/Mozart - Complete/Opera - Lucio Silla, Kv.135 - Cambreling et al",54,1,1,1,1,flac
CLASSICAL,"/data/Music/CLASSICAL/Mozart - Complete/Opera - Mitridate, Rè Di Ponto, Kv.87",48,1,1,1,1,flac
CLASSICAL,"/data/Music/CLASSICAL/Mozart - Complete/Opera - Thamos, König in Ägypten, Kv.345 [366a] - Faerber et al",20,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Opera - The Abduction from the Seraglio K384,21,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Opera - Zaide K344,30,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Organ Works,9,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Piano Concertos KV 107 Keyboard Sonatas Op5 #2-4 by JC Bach,14,1,1,1,1,flac
CLASSICAL,"/data/Music/CLASSICAL/Mozart - Complete/Piano Concertos No 1, 21 'Elvira Madigan' & 25",9,1,1,1,1,flac
CLASSICAL,"/data/Music/CLASSICAL/Mozart - Complete/Piano Concertos No 11, 15 & 23 - Philharmonia Orchestra, Paul Freeman",9,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Piano Concertos No 18 & 26 'Coronation',6,1,1,1,1,flac
CLASSICAL,"/data/Music/CLASSICAL/Mozart - Complete/Piano Concertos No 2, 9 'Jeunehomme' & 12",9,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Piano Concertos No 20 & 22,6,1,1,1,1,flac
CLASSICAL,"/data/Music/CLASSICAL/Mozart - Complete/Piano Concertos No 24, 3, 13 - Philharmonia Orchestra, Paul Freeman",9,1,1,1,1,flac
CLASSICAL,"/data/Music/CLASSICAL/Mozart - Complete/Piano Concertos No 4, 14 & 27",9,1,1,1,1,flac
CLASSICAL,"/data/Music/CLASSICAL/Mozart - Complete/Piano Concertos No 5, 6 & 17",9,1,1,1,1,flac
CLASSICAL,"/data/Music/CLASSICAL/Mozart - Complete/Piano Concertos No 8, 16 & 19",9,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Piano Quartets K478 & K493,6,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Piano Quintet K452 - Clarinet Trio K498 'Kegelstatt',6,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Piano Sonatas No 15 - 18,12,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Piano Sonatas No. 1 - 5,15,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Piano Sonatas No. 12 - 14,9,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Piano Sonatas No. 6 - 8,9,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Piano Sonatas No. 9 - 11  KV 311-330 - 331,9,1,1,1,1,flac
CLASSICAL,"/data/Music/CLASSICAL/Mozart - Complete/Piano Trios K254, 496, 502",9,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Piano Trios KV 542-548-564,9,1,1,1,1,flac
CLASSICAL,"/data/Music/CLASSICAL/Mozart - Complete/Piano Works - Variations Vol. I-III - K 256, 24, 25, 179, 460, 180, 54",17,2,1,1,2,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Preludes & Fugues KV 404a,6,1,1,1,1,flac
CLASSICAL,"/data/Music/CLASSICAL/Mozart - Complete/Quintets - Horn Oboe Clarinet - K407, 370, 581",10,1,1,1,1,flac
CLASSICAL,"/data/Music/CLASSICAL/Mozart - Complete/Regina Coeli K108, 127 & 276 - Sancta Maria K273",9,4,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Requiem K626,14,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Sacred Works - Liturgical chants - Latin Motets,15,6,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Serenade 'Grand Partita'  für 13 Bläser KV 361 - Wind Soloists Cham.Orch. Europe,7,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Serenades K100 & K204,15,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Serenades K185 & K203,15,2,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Serenades K375 & 388,9,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Serenades KV 286-522-525,11,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Serenata Notturna - Posthorn Serenade - Gallimathias Musicum - KV 239-320-32,23,2,2,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Sinfonia Concertante KV 364 - Concertone for 2 Violins,6,2,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Sonaten für 4 Hände etc,15,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Songs,33,2,1,1,2,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/String Quartets K168 - 173,24,1,1,1,1,flac
CLASSICAL,"/data/Music/CLASSICAL/Mozart - Complete/String Quartets K174, K406",10,1,1,1,1,flac
CLASSICAL,"/data/Music/CLASSICAL/Mozart - Complete/String Quartets K387, K421",8,1,1,1,1,flac
CLASSICAL,"/data/Music/CLASSICAL/Mozart - Complete/String Quartets K464, K465 'Dissonance'",8,1,1,1,1,flac
CLASSICAL,"/data/Music/CLASSICAL/Mozart - Complete/String Quartets K499 'Hoffmeister', K575",8,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/String Quartets KV 155-160,18,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/String Quartets KV 428 & 458,8,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/String Quartets KV 589-590-80,12,2,1,1,1,flac
CLASSICAL,"/data/Music/CLASSICAL/Mozart - Complete/String Quintets K515, K593",8,1,1,1,1,flac
CLASSICAL,"/data/Music/CLASSICAL/Mozart - Complete/String Quintets K516, K614",9,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/String Trio Divertimento K563,6,1,1,1,1,flac
CLASSICAL,"/data/Music/CLASSICAL/Mozart - Complete/Symphonies No. 1, 4, 5, 6, 45 & Sym in F - KV 16-19-19A-22-43-45",20,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Symphonies No. 14 - 17,14,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Symphonies No. 20 - 23,14,1,1,1,1,flac
CLASSICAL,"/data/Music/CLASSICAL/Mozart - Complete/Symphonies No. 24, 26, 29, 52, in D K196",16,1,1,1,1,flac
CLASSICAL,"/data/Music/CLASSICAL/Mozart - Complete/Symphonies No. 27, 28 & 30",11,1,1,1,1,flac
CLASSICAL,"/data/Music/CLASSICAL/Mozart - Complete/Symphonies No. 31 'Paris', 36 'Linz' & 40",11,1,1,1,1,flac
CLASSICAL,"/data/Music/CLASSICAL/Mozart - Complete/Symphonies No. 33, 34 & 35 'Haffner'",10,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Symphonies No. 38 'Prague' & 39,7,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Symphonies No. 40 & 41 'Jupiter',8,1,1,1,1,flac
CLASSICAL,"/data/Music/CLASSICAL/Mozart - Complete/Symphonies No. 8, 9, 10, 12, 13",18,1,1,1,1,flac
CLASSICAL,"/data/Music/CLASSICAL/Mozart - Complete/Symphonies in D K111a, No. 18, 19 & 25",15,1,1,1,1,flac
CLASSICAL,"/data/Music/CLASSICAL/Mozart - Complete/Trinitatis-Messe K167, Missa Brevis K140",16,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Vesperae Solennes K321 & K339,12,2,2,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Violin Concertos 1 - 3,10,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Violin Concertos 4 & 5,8,1,1,1,1,flac
CLASSICAL,"/data/Music/CLASSICAL/Mozart - Complete/Violin Sonatas K302, K304, K378, K405",9,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Violin Sonatas KV 26-31,15,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Violin Sonatas KV 296-305-526,14,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Violin Sonatas KV 301-303-481,13,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Violin Sonatas KV 306-454,6,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Violin Sonatas KV 376-377-372,17,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Violin Sonatas KV 379-380-547,20,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart - Complete/Violin Sonatas KV 6-9,13,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart/Chamber Sonatas - Charles Medlam_ London Baroque,14,1,1,1,1,flac
CLASSICAL,"/data/Music/CLASSICAL/Mozart/Clarinet Concerto KV 622, Sinfonia Concertante, KV 297b, Sabine Meyer, Staatskapelle Dresden",6,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart/Così Fan Tutte,3,1,1,1,1,mp3
CLASSICAL,/data/Music/CLASSICAL/Mozart/Die Zauberflute - Otto Klemperer,33,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart/Don Giovanni,3,1,1,1,1,mp3
CLASSICAL,/data/Music/CLASSICAL/Mozart/Eine kleine Nachtmusik - Capella Istropolitana,13,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart/Favourite Mozart - Vladimir Ashkenazy,16,1,1,1,0,mp3
CLASSICAL,/data/Music/CLASSICAL/Mozart/Great Mass in C minor  Te Kanawa · Marriner,13,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart/Le Nozze di Figaro - G Taddei,55,6,6,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart/Oboe Flute and Harp Concertos - London Philharmonic - Litton,6,1,1,1,1,mp3
CLASSICAL,/data/Music/CLASSICAL/Mozart/Piano Concertos - Serkin & Abbado,45,1,1,7,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart/Piano Concertos 12 & 14 - Louis Lortie,6,1,1,1,1,mp3
CLASSICAL,/data/Music/CLASSICAL/Mozart/Piano Sonata #10 in Cmajor,2,1,0,0,1,mp3
CLASSICAL,/data/Music/CLASSICAL/Mozart/Requiem - Philippe Herreweghe,15,1,1,1,1,mp3
CLASSICAL,/data/Music/CLASSICAL/Mozart/Requiem - Sir Colin Davis,12,1,1,1,1,mp3
CLASSICAL,/data/Music/CLASSICAL/Mozart/Requiem K.626 - Moscow State Classic Capella,14,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart/Serenade K361 Gran Partita,13,1,1,1,1,mp3
CLASSICAL,/data/Music/CLASSICAL/Mozart/Sinfonia Concertante K364 Divertimento K563 - Fuchs,9,1,1,2,1,mp3
CLASSICAL,"/data/Music/CLASSICAL/Mozart/Sinfonia Concertante KV364, KV297b - Berliner Philharmoniker, Karl Bohm",6,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart/String Quartet Nos. 16 & 3 - Louise Williams,8,1,1,1,1,mp3
CLASSICAL,/data/Music/CLASSICAL/Mozart/String Quartets - Hagen Quartett,106,1,1,2,1,flac
CLASSICAL,"/data/Music/CLASSICAL/Mozart/Symphonies Nos. 28, 29 & 35 'Haffner' - BPO - Claudio Abbado",12,1,1,1,1,mp3
CLASSICAL,"/data/Music/CLASSICAL/Mozart/Symphonies Nos. 33 and 35, Haffner",8,1,1,1,1,mp3
CLASSICAL,/data/Music/CLASSICAL/Mozart/Symphonies Nos. 35-41 - Karajan - Berlin PO,23,1,1,1,1,mp3
CLASSICAL,/data/Music/CLASSICAL/Mozart/Symphonies Nos. 38-41 SCO,3,1,1,1,1,mp3
CLASSICAL,"/data/Music/CLASSICAL/Mozart/Symphony No. 36 in C Major, K. 425 - Linz",4,1,1,1,1,mp3
CLASSICAL,"/data/Music/CLASSICAL/Mozart/Symphony No. 40 In G Minor, K.550; Symphony No.41 In C Major, The Jupiter",8,1,1,1,1,mp3
CLASSICAL,/data/Music/CLASSICAL/Mozart/The Marriage of Figaro,5,1,1,1,1,mp3
CLASSICAL,"/data/Music/CLASSICAL/Mozart/The Mozart Experience - Neville Marriner/Concertos K299, K495, K622",9,1,1,1,1,flac
CLASSICAL,"/data/Music/CLASSICAL/Mozart/The Mozart Experience - Neville Marriner/Piano Concertos 20 (K466), 21 (K467)",6,1,1,1,1,flac
CLASSICAL,"/data/Music/CLASSICAL/Mozart/The Mozart Experience - Neville Marriner/Serenades K525 & K239, German Dances, Divertimento K136, Musical Joke K522",15,1,1,1,1,flac
CLASSICAL,"/data/Music/CLASSICAL/Mozart/The Mozart Experience - Neville Marriner/Symphony No. 40 In G Minor, K.550; Symphony No.41 In C Major, The Jupiter",8,1,1,1,1,flac
CLASSICAL,"/data/Music/CLASSICAL/Mozart/The Mozart Experience - Neville Marriner/The Mozart Experience - Le nozze di Figaro, K.492",16,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart/Various,8,2,2,2,1,mp3
CLASSICAL,/data/Music/CLASSICAL/Mozart/Violin Concertos no. 3 K. 216 & No. 5 K. 219 - BPO - Karajan,6,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Mozart/Wind Concertos & Serenades - Karl Böhm,93,9,1,1,5,flac
CLASSICAL,/data/Music/CLASSICAL/Murray Perahia - Songs Without Words,23,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Orff/Carmina Burana - Dietrich Fischer-Dieskau,25,1,1,1,1,flac
CLASSICAL,"/data/Music/CLASSICAL/Orff/ORFF Orff-Schulwerk, Vol. 1 Musica Poetica",5,3,1,1,1,mp3
CLASSICAL,/data/Music/CLASSICAL/Paganini - Violin Concertos Nos 1 and 2 - Menuhin - Rabin,8,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Part,1,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Philip Martin - The Maiden's Prayer,24,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Puccini- Madama Butterfly Highlights - Karajan,8,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Purcell - Dido And Aeneas,4,1,1,1,0,mp3
CLASSICAL,/data/Music/CLASSICAL/Rachmaninov,1,1,1,1,1,mp3
CLASSICAL,"/data/Music/CLASSICAL/Rachmaninov/Rachmaninov - Rhapsody On A Theme Of Paganini, Op. 34 etc. - David Golub, LSO, Wyn Morris",8,2,1,2,1,flac
CLASSICAL,"/data/Music/CLASSICAL/Rachmaninov/Rachmaninov - Symphony No. 2 - The Rock, Fantasy For Orchestra - CSR SO",5,1,1,1,1,flac
CLASSICAL,"/data/Music/CLASSICAL/Rachmaninov/Rachmaninov Vesper - Best, Corydon Singers",15,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Rodrigo - Complete Orchestral works,13,2,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Rodrigo - Spanish Guitar Favourites,16,6,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Russian Red Army Choir,5,1,1,1,0,mp3
CLASSICAL,/data/Music/CLASSICAL/Saint-Saëns - Symphonie N° 3 Le Carnival des Animaux etc,24,1,1,1,1,flac
CLASSICAL,"/data/Music/CLASSICAL/Scheherazade & Polovtsian Dances - RPO, Thomas Beecham",11,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Schubert/Schumann and Schubert/Schubert Klaviersonate D894 G-dur; Impromptus - Maria João Pires,6,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Schubert/Schumann and Schubert/Schubert Klaviersonate in B Wanderer- Fantasie - Alfred Brendel,5,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Schubert/Schumann and Schubert/Schumann Collection/Schumann - Piano Concerto etc. - Clara Haskil,26,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Schubert/Schumann and Schubert/Schumann Collection/Schumann Cello Concerto Chamber Music,15,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Schubert/Schumann and Schubert/Schumann Collection/Schumann Fantasie; Schubert Wanderer-Fantasie Murray Perahia,4,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Schubert/Schumann and Schubert/Schumann Collection/Schumann Piano Music - Brendel,29,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Schubert/Schumann and Schubert/Symphony in D minor - Franck -  Symphony on a French Mountain Air - D'Indy,6,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Schubert/Symphonies #8 & 9,6,1,1,1,1,flac
CLASSICAL,"/data/Music/CLASSICAL/Schubert/Symphony in C Major, D. 944 Great",4,1,1,1,1,mp3
CLASSICAL,/data/Music/CLASSICAL/Schubert/Various,1,1,1,0,1,mp3
CLASSICAL,/data/Music/CLASSICAL/Shostakovich_ Gadfly Suite (The) _ Five Days-Five Nights Su,1,1,1,1,1,mp3
CLASSICAL,/data/Music/CLASSICAL/Sibelius/Finlandia - Karelia Suite - CSR Orchestra,8,1,1,1,1,flac
CLASSICAL,"/data/Music/CLASSICAL/Sibelius/Sibelius - Legends, Finlandia - Sir Alexander Gibson",5,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Smetana/Má Vlast - James Levine - Vienna Philharmonic,6,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Songs of Italy and Sicily - Giuseppe di Stefano,29,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Strauss J/Strauss - Forever Vienna - André Rieu,17,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Strauss J/World of Johann Strauss - Willi Boskovsky,10,1,1,1,1,flac
CLASSICAL,"/data/Music/CLASSICAL/Strauss R - Also sprach Zarathustra, Opus 30",12,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Tchaikovsky - Complete/Ballet - Sleeping Beauty,38,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Tchaikovsky - Complete/Ballet - Swan Lake,46,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Tchaikovsky - Complete/Ballet - The Nutcracker,24,1,1,1,1,flac
CLASSICAL,"/data/Music/CLASSICAL/Tchaikovsky - Complete/Capriccio Italien, Op.45",1,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Tchaikovsky - Complete/Cello Works - Serenade for Strings,9,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Tchaikovsky - Complete/Fantasy Overture after Shakespeare “Romeo and Juliet”,1,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Tchaikovsky - Complete/Hamlet Op. 67,21,2,1,2,2,flac
CLASSICAL,/data/Music/CLASSICAL/Tchaikovsky - Complete/Liturgy of St John Chrysostom,15,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Tchaikovsky - Complete/Opera - Charodeika,27,2,1,2,1,flac
CLASSICAL,/data/Music/CLASSICAL/Tchaikovsky - Complete/Opera - Cherevichki,35,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Tchaikovsky - Complete/Opera - Evgeny Onegin,27,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Tchaikovsky - Complete/Opera - Iolanta,11,1,1,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Tchaikovsky - Complete/Opera - Mazeppa,22,1,2,1,1,flac
CLASSICAL,/data/Music/CLASSICAL/Tchaikovsky - Complete/Opera - Pique Dame,32,1,3,1,3,flac
